Repo,Scope,Pattern_raw_name,Canonical_codes,How_implemented,Notable,Source_links
rohitg00/awesome-claude-code-toolkit,subagent-catalog,hooks/hooks.json — full SessionStart/PreToolUse/PostToolUse/PreCompact/SessionEnd lifecycle,"CM-19, CM-27, CM-04, CM-05","A single hooks.json wires Claude Code lifecycle events to node/python scripts in hooks/scripts/. SessionStart runs session-start.js + context-loader.js (loads prior context, git info, configs, pending tasks). PostToolUse(Bash) runs suggest-compact.js (tracks edits, recommends compaction). PreCompact runs pre-compact.js (preserves critical context before compaction). SessionEnd runs session-end.js (persists context) + learning-log.js (records session insights and commits them) — an explicit end-of-session capture loop. PreToolUse guards (secret-scanner, commit-guard, smart-approve) are governance, not context.",★,https://raw.githubusercontent.com/rohitg00/awesome-claude-code-toolkit/main/hooks/hooks.json
rohitg00/awesome-claude-code-toolkit,subagent-catalog,agents/orchestration/context-manager.md,"CM-05, CM-06, CM-20, CM-02","A dedicated agent persona whose entire job is token-budget discipline. Prescribes a numeric budget allocation (critically-modified files 40%, reference material 20%, skip generated/vendor dirs entirely), progressive loading (summaries first, details on demand), and aggressive compaction (collapse stable sections, archive decisions). For inter-agent handoff it specifies a context-firewall-style briefing contract: 'Provide a task-specific briefing, not a full conversation dump' containing objective, relevant file paths, key constraints, expected output format — explicitly EXCLUDING debugging history, rejected approaches, tangents. Persists architectural decisions via CLAUDE.md across sessions.",★,https://raw.githubusercontent.com/rohitg00/awesome-claude-code-toolkit/main/agents/orchestration/context-manager.md
rohitg00/awesome-claude-code-toolkit,subagent-catalog,"contexts/ mode files (dev.md, debug.md, deploy.md, research.md, review.md)",CM-02,"Five frontmatter-less markdown 'context' files, each a short mode-specific standards doc (dev.md has Behavior / Coding / Tools / Avoid sections — e.g. 'Write working code first, optimize later', 'never push to main directly'). They are reference standards a user pastes/loads to put Claude into a posture (dev vs debug vs review), not auto-loaded tiered context. A lightweight registers-as-mode variant of a root instruction file.",,https://raw.githubusercontent.com/rohitg00/awesome-claude-code-toolkit/main/contexts/dev.md | https://github.com/rohitg00/awesome-claude-code-toolkit/tree/main/contexts
rohitg00/awesome-claude-code-toolkit,subagent-catalog,skills/claude-memory-kit (vendored third-party skill by awrshift),"CM-12, CM-28, CM-27, CM-19","A SKILL.md (frontmatter: author awrshift, version 3.2.0, tags [memory,context-management]) describing a two-layer memory architecture — a 'hot cache' for frequently accessed info plus a wiki-style knowledge base using internal wikilinks. Project isolation via separate backlogs; safety hooks protect against context degradation during compaction; a /close-day command does end-of-day synthesis consolidating the day into structured memory; /tour gives orientation. Vendored into the catalog as one of 35 skill folders.",★,https://raw.githubusercontent.com/rohitg00/awesome-claude-code-toolkit/main/skills/claude-memory-kit/SKILL.md
VoltAgent/awesome-claude-code-subagents,subagent-catalog,Communication Protocol — JSON context-request block (get_*_context),"CM-20, CM-04","Every agent's system prompt embeds a fixed JSON 'context query' template the agent is told to emit at invocation to a (notional) context-manager before acting, e.g. product-manager.md: {""requesting_agent"":""product-manager"",""request_type"":""get_product_context"",""payload"":{""query"":""Product context needed: vision, target users, market landscape, business model, current metrics, and growth objectives.""}}. project-manager uses get_project_context (objectives/scope/timeline/budget/resources/stakeholders/success criteria); business-analyst get_business_context; scrum-master an agile_context_query. The payload.query is a single natural-language string enumerating exactly the facts the role needs — a typed, role-scoped pull request for context rather than dumping the whole project window in. It is a prompt convention, not a runtime protocol (no schema/validator ships).",★,https://raw.githubusercontent.com/VoltAgent/awesome-claude-code-subagents/main/categories/08-business-product/product-manager.md | https://raw.githubusercontent.com/VoltAgent/awesome-claude-code-subagents/main/categories/08-business-product/project-manager.md | https://raw.githubusercontent.com/VoltAgent/awesome-claude-code-subagents/main/categories/08-business-product/business-analyst.md
wshobson/agents,subagent-catalog,AGENTS.md root file (CLAUDE.md symlinked to it),"CM-02, CM-01","Single hand-authored root context file at repo root; CLAUDE.md is a symlink to AGENTS.md, and Gemini loads it via .gemini/settings.json — one identity/rules file feeding all harnesses. Sets naming rules (lowercase-hyphen, '__' reserved for adapter namespacing), authoring invariant ('all authoring under plugins/<name>/'), tooling mandate (uv/ruff/ty, forbids pip/mypy/black), and 4 commit gates. Explicitly framed as 'a map, not an encyclopedia.'",★,https://raw.githubusercontent.com/wshobson/agents/main/AGENTS.md
wshobson/agents,subagent-catalog,~150-line context cap + progressive disclosure to docs/ and skill references/,"CM-05, CM-01","Convention (enforced by make garden) that root/context files stay under ~150 lines and skill bodies under ~8KB; procedural detail offloads to skills, deep reference to docs/. Codex adapter caps body at 8KB and spills overflow into references/; Gemini uses @{path} injection for large bodies — progressive disclosure baked into the generator, not just docs.",★,https://raw.githubusercontent.com/wshobson/agents/main/ARCHITECTURE.md
wshobson/agents,subagent-catalog,corpus.json Elo skill index,"CM-25, CM-14","plugin_eval/corpus.py maintains a persisted JSON index of all skills (CorpusEntry: name, path, category, line_count, elo_rating). init_from_source() walks plugins/*/skills/*/SKILL.md to build it; select_references() filters by category/line_count and returns entries nearest a baseline Elo to use as comparison anchors during evaluation. A map-of-where-skills-live used for retrieval/calibration, no vector DB.",★,https://raw.githubusercontent.com/wshobson/agents/main/plugins/plugin-eval/src/plugin_eval/corpus.py | https://github.com/wshobson/agents/tree/main/plugins/plugin-eval/src/plugin_eval
wshobson/agents,subagent-catalog,marketplace.json + per-harness generated manifests,CM-25,"generate.py emits a global aggregation pass (adapter.emit_global()) producing shared manifests (marketplace.json for Claude Code, .cursor-plugin manifests, etc.) that index every plugin — the discovery/index layer each harness reads to know what plugins exist and how to load them.",,https://raw.githubusercontent.com/wshobson/agents/main/tools/generate.py
anthropics/claude-plugins-official,vendor-baseline,marketplace.json directory (Tier-2 index of where plugins live),"CM-25, CM-04","A single .claude-plugin/marketplace.json holds a flat plugins[] array of 243 entries; each entry is a pointer, not content — a name+description+category plus a source object that is either a local path (""./plugins/x""), a {source:""url""|""git-subdir"", url, path, ref, sha} git reference, or a github source. Claude Code reads this index to discover/install; the full plugin (skills, agents, MCP) is fetched just-in-time on install from the referenced repo at a pinned sha. So the marketplace is a map of where capability lives, resolved lazily — no plugin bodies are inlined.",★,https://raw.githubusercontent.com/anthropics/claude-plugins-official/main/.claude-plugin/marketplace.json | https://raw.githubusercontent.com/anthropics/claude-plugins-official/main/README.md
anthropics/claude-plugins-official,vendor-baseline,claude-md-management plugin (audit + capture-loop for CLAUDE.md),"CM-02, CM-12, CM-27","Ships a split pair: claude-md-improver (a model-invoked SKILL that audits existing CLAUDE.md files against current codebase state and scores their quality, triggered by codebase changes / 'audit my CLAUDE.md') and /revise-claude-md (a user command that, at end of session, captures session learnings back into CLAUDE.md). Treats the root instruction file as a living, LLM-maintained KB with an explicit periodic-audit + end-of-session capture loop rather than a static doc.",★,https://raw.githubusercontent.com/anthropics/claude-plugins-official/main/plugins/claude-md-management/README.md
anthropics/claude-plugins-official,vendor-baseline,code-review CLAUDE.md-as-review-spec step,"CM-02, CM-10",The /code-review command treats the repo's CLAUDE.md as the governing spec for the review: a Haiku agent first returns the file PATHS (not contents) of the root CLAUDE.md plus any CLAUDE.md in modified dirs; one of the five review agents audits the diff specifically for CLAUDE.md adherence; and the confidence-scoring pass double-checks that a flagged style issue is actually called out in CLAUDE.md before keeping it. The instruction doc becomes the source of truth the reviewers execute against.,,https://raw.githubusercontent.com/anthropics/claude-plugins-official/main/plugins/code-review/commands/code-review.md
anthropics/knowledge-work-plugins,vendor-baseline,CONNECTORS.md placeholder table (~~category tool-agnostic addressing),"CM-04, CM-25","A repo-root CONNECTORS.md per plugin documents a 3-column table (Category | ~~placeholder | included MCP servers + alternatives, e.g. ~~calendar, ~~chat, ~~tracker, ~~analytics, ~~design, ~~feedback). Every SKILL.md refers to tools abstractly ('pull from ~~tracker', 'post via ~~chat') rather than naming Linear/Jira; CONNECTORS.md is the index that resolves a placeholder to whatever the user actually connected. synthesize-research/SKILL.md explicitly tells the agent to 'check CONNECTORS.md for unfamiliar placeholders' — so it functions as a just-in-time lookup map of where capability lives, decoupling workflow prose from concrete vendor IDs.",★,https://raw.githubusercontent.com/anthropics/knowledge-work-plugins/main/product-management/CONNECTORS.md | https://raw.githubusercontent.com/anthropics/knowledge-work-plugins/main/product-management/skills/synthesize-research/SKILL.md
